iteration,time,throughput (img/s),loss,top1-accuracy,top5-accuracy
133720,98698,347.2,4.101,0.242,0.473
133730,98698,347.2,3.936,0.285,0.496
133740,98698,347.2,4.355,0.246,0.426
133750,98698,347.2,4.099,0.262,0.496
133760,98698,347.2,4.125,0.230,0.449
133770,98698,347.2,4.183,0.254,0.457
133780,98698,347.2,4.392,0.242,0.410
133790,98698,347.2,4.216,0.234,0.484
133800,98698,347.2,4.266,0.273,0.492
133810,98698,347.2,4.437,0.230,0.406
133820,98698,347.2,4.142,0.246,0.457
133830,98698,347.2,4.175,0.270,0.473
133840,98698,347.2,3.947,0.320,0.516
133850,98698,347.2,4.152,0.270,0.457
133860,98698,347.2,4.239,0.230,0.465
133870,98698,347.2,4.182,0.266,0.461
133880,98698,347.2,4.400,0.230,0.426
133890,98698,347.2,4.174,0.242,0.457
133900,98698,347.2,4.301,0.223,0.398
133910,98698,347.2,4.305,0.215,0.422
133920,98698,347.2,4.006,0.273,0.508
133930,98698,347.2,4.183,0.215,0.473
133940,98698,347.2,4.221,0.258,0.426
133950,98698,347.2,4.312,0.223,0.453
133960,98698,347.2,4.297,0.250,0.445
133970,98698,347.2,4.212,0.234,0.453
133980,98698,347.2,4.266,0.207,0.445
133990,98698,347.2,4.295,0.227,0.422
134000,98698,347.2,4.306,0.184,0.484
134010,98698,347.2,4.119,0.234,0.492
134020,98698,347.2,4.299,0.234,0.441
134030,98698,347.2,4.283,0.219,0.445
134040,98698,347.2,4.309,0.246,0.422
134050,98698,347.2,3.983,0.293,0.480
134060,98698,347.2,3.879,0.270,0.484
134070,98698,347.2,4.108,0.258,0.465
134080,98698,347.2,4.213,0.238,0.453
134090,98698,347.2,4.227,0.246,0.465
134100,98698,347.2,4.212,0.258,0.469
134110,98698,347.2,4.262,0.242,0.457
134120,98698,347.2,4.338,0.262,0.465
134130,98698,347.2,3.886,0.305,0.504
134140,98698,347.2,4.351,0.215,0.457
134150,98698,347.2,4.096,0.301,0.508
134160,98698,347.2,4.302,0.195,0.434
134170,98698,347.2,4.012,0.246,0.484
134180,98698,347.2,4.299,0.223,0.434
134190,98698,347.2,4.077,0.258,0.512
134200,98698,347.2,4.116,0.270,0.484
134210,98698,347.2,4.182,0.246,0.449
134220,98698,347.2,4.267,0.246,0.438
134230,98698,347.2,4.254,0.230,0.457
134240,98698,347.2,4.439,0.238,0.449
134260,99150,347.2,4.138,0.258,0.449
134270,99150,347.2,4.106,0.270,0.461
134280,99150,347.2,4.179,0.266,0.492
134290,99150,347.2,4.186,0.258,0.465
134300,99150,347.2,4.280,0.254,0.449
134310,99150,347.2,4.258,0.270,0.469
134320,99150,347.2,4.066,0.266,0.500
134330,99150,347.2,4.085,0.258,0.461
134340,99150,347.2,4.332,0.176,0.402
134350,99150,347.2,4.281,0.234,0.430
134360,99150,347.2,4.146,0.238,0.434
134370,99150,347.2,3.986,0.293,0.488
134380,99150,347.2,4.378,0.246,0.441
134390,99150,347.2,4.003,0.273,0.488
134400,99150,347.2,4.339,0.234,0.414
134410,99150,347.2,4.163,0.254,0.484
134420,99150,347.2,4.192,0.254,0.504
134430,99150,347.2,4.076,0.281,0.473
134440,99150,347.2,4.233,0.223,0.461
134450,99150,347.2,4.206,0.273,0.469
134460,99150,347.2,4.117,0.238,0.469
134470,99150,347.2,4.194,0.266,0.453
134480,99150,347.2,4.128,0.227,0.441
134490,99150,347.2,4.185,0.273,0.488
134500,99150,347.2,4.248,0.219,0.457
134510,99150,347.2,4.140,0.262,0.477
134520,99150,347.2,4.278,0.238,0.441
134530,99150,347.2,4.040,0.262,0.484
134540,99150,347.2,4.038,0.270,0.488
134550,99150,347.2,4.209,0.242,0.496
134560,99150,347.2,3.978,0.227,0.441
134570,99150,347.2,4.164,0.266,0.512
134580,99150,347.2,4.263,0.242,0.438
134590,99150,347.2,3.932,0.297,0.535
134600,99150,347.2,4.119,0.250,0.465
134610,99150,347.2,4.127,0.215,0.492
134620,99150,347.2,4.160,0.219,0.445
134630,99150,347.2,4.320,0.227,0.430
134640,99150,347.2,4.165,0.195,0.465
134650,99150,347.2,4.382,0.254,0.449
134660,99150,347.2,3.965,0.285,0.492
134670,99150,347.2,4.192,0.230,0.449
134680,99150,347.2,3.985,0.289,0.500
134690,99150,347.2,4.214,0.207,0.453
134700,99150,347.2,4.060,0.270,0.473
134710,99150,347.2,4.073,0.215,0.504
134720,99150,347.2,4.222,0.266,0.461
134730,99150,347.2,3.794,0.324,0.535
134740,99150,347.2,3.897,0.230,0.484
134750,99150,347.2,4.534,0.227,0.426
134760,99150,347.2,4.038,0.258,0.453
134770,99150,347.2,4.193,0.223,0.402
134780,99150,347.2,4.202,0.227,0.438
134790,99150,347.2,4.076,0.277,0.484
134800,99150,347.2,4.358,0.215,0.457
134810,99150,347.2,4.006,0.273,0.465
134820,99150,347.2,4.272,0.223,0.398
134830,99150,347.2,4.188,0.250,0.445
134840,99150,347.2,4.231,0.266,0.469
134850,99150,347.1,4.223,0.223,0.484
134860,99150,347.1,0.25013836,1519847038578,0.504
134870,99619,347.1,4.086,0.273,0.477
134880,99619,347.1,3.948,0.273,0.496
134890,99619,347.1,3.828,0.289,0.527
134900,99619,347.1,3.800,0.273,0.539
134910,99619,347.1,3.957,0.297,0.516
134920,99619,347.1,4.267,0.285,0.473
134930,99619,347.1,4.263,0.246,0.441
134940,99619,347.1,4.203,0.250,0.449
134950,99619,347.1,3.817,0.281,0.531
134960,99619,347.1,4.459,0.277,0.441
134970,99619,347.1,4.164,0.254,0.480
134980,99619,347.1,4.277,0.215,0.426
134990,99619,347.1,4.364,0.223,0.426
135000,99619,347.1,4.033,0.262,0.461
135010,99619,347.1,4.248,0.207,0.410
135020,99619,347.1,3.864,0.309,0.516
135030,99619,347.1,4.146,0.277,0.477
135040,99619,347.1,3.839,0.309,0.504
135050,99619,347.1,4.291,0.258,0.445
135060,99619,347.1,4.163,0.262,0.465
135070,99619,347.1,4.303,0.238,0.445
135080,99619,347.1,4.238,0.258,0.457
135090,99619,347.1,4.157,0.266,0.465
135100,99619,347.1,4.065,0.250,0.480
135110,99619,347.1,4.033,0.246,0.496
135120,99619,347.1,3.885,0.258,0.504
135130,99619,347.1,4.147,0.234,0.461
135140,99619,347.1,4.105,0.266,0.465
135150,99619,347.1,4.223,0.234,0.461
135160,99619,347.1,4.120,0.262,0.461
135170,99619,347.1,3.894,0.266,0.516
135180,99619,347.1,4.421,0.191,0.434
135190,99619,347.1,3.791,0.277,0.520
135200,99619,347.1,4.122,0.258,0.438
135210,99619,347.1,3.944,0.250,0.500
135220,99619,347.1,4.439,0.246,0.430
135230,99619,347.1,4.275,0.250,0.441
135240,99619,347.1,4.112,0.234,0.465
135250,99619,347.1,3.989,0.281,0.492
135260,99619,347.1,4.044,0.246,0.484
135270,99619,347.1,3.947,0.258,0.496
135280,99619,347.1,4.179,0.266,0.449
135290,99619,347.1,4.241,0.238,0.457
135300,99619,347.1,4.087,0.223,0.457
135310,99619,347.1,4.160,0.234,0.504
135320,99619,347.1,4.103,0.242,0.504
135330,99619,347.1,4.203,0.246,0.461
135340,99619,347.1,3.713,0.293,0.539
135350,99619,347.1,3.917,0.285,0.535
135360,99620,347.1,4.013,0.273,0.504
135370,99620,347.1,4.315,0.234,0.453
135380,99620,347.1,4.267,0.211,0.441
135390,99620,347.1,3.999,0.258,0.477
135400,99620,347.1,4.179,0.234,0.453
135410,99620,347.1,4.229,0.246,0.438
135420,99620,347.1,4.185,0.234,0.441
135430,99620,347.1,4.148,0.270,0.480
135440,99620,347.1,4.088,0.238,0.449
135450,99620,347.1,3.943,0.266,0.496
135460,99620,347.1,4.201,0.258,0.473
135470,99620,347.1,4.069,0.277,0.465
1313899,99620,5480,4.059,0.230,0.461
135490,100070,347.1,3.905,0.273,0.535
135500,100070,347.1,4.076,0.266,0.469
135510,100070,347.1,4.189,0.227,0.434
135520,100070,347.1,4.216,0.266,0.445
135530,100070,347.1,4.298,0.254,0.422
135540,100070,347.1,4.059,0.262,0.516
135550,100070,347.1,4.284,0.266,0.441
135560,100070,347.1,4.188,0.246,0.469
135570,100070,347.1,4.305,0.184,0.379
135580,100070,347.1,4.129,0.250,0.469
135590,100070,347.1,4.202,0.273,0.457
135600,100070,347.1,4.070,0.281,0.496
135610,100070,347.1,3.831,0.328,0.512
135620,100070,347.1,4.263,0.234,0.457
135630,100070,347.1,4.046,0.254,0.480
135640,100070,347.1,4.020,0.246,0.504
135650,100070,347.1,4.125,0.219,0.496
135660,100070,347.1,4.346,0.215,0.418
135670,100070,347.1,4.275,0.215,0.398
135680,100070,347.1,4.316,0.238,0.457
135690,100070,347.1,4.139,0.238,0.465
135700,100070,347.1,4.066,0.238,0.480
135710,100070,347.1,4.225,0.250,0.395
135720,100070,347.1,4.147,0.270,0.473
135730,100070,347.1,4.371,0.227,0.430
135740,100070,347.1,4.156,0.254,0.457
135750,100070,347.1,4.171,0.242,0.457
135760,100070,347.1,4.237,0.238,0.434
135770,100070,347.1,4.451,0.195,0.430
135780,100070,347.1,4.198,0.238,0.465
135790,100070,347.1,4.001,0.262,0.469
135800,100070,347.1,4.176,0.219,0.457
135810,100070,347.1,4.226,0.219,0.434
135820,100070,347.1,3.802,0.285,0.570
135830,100070,347.1,4.126,0.262,0.457
135840,100070,347.1,4.008,0.305,0.492
135850,100070,347.1,4.092,0.234,0.469
135860,100070,347.1,4.123,0.273,0.473
135870,100070,347.1,4.206,0.238,0.496
135880,100070,347.1,4.206,0.273,0.461
135890,100070,347.1,4.117,0.230,0.480
135900,100070,347.1,4.168,0.234,0.496
135910,100070,347.1,4.027,0.250,0.508
135920,100070,347.1,4.122,0.254,0.477
135930,100070,347.1,3.892,0.297,0.508
135940,100070,347.1,4.220,0.234,0.449
135950,100070,347.1,4.229,0.223,0.422
135960,100070,347.1,4.014,0.324,0.473
135970,100070,347.1,4.126,0.273,0.469
135980,100070,347.1,4.116,0.270,0.496
135990,100070,347.1,3.973,0.293,0.480
136000,100070,347.1,4.102,0.273,0.465
136010,100070,347.1,4.091,0.277,0.473
136020,100070,347.1,4.120,0.262,0.453
136030,100070,347.1,4.200,0.293,0.449
136040,100070,347.1,4.211,0.246,0.449
136050,100070,347.1,3.761,0.316,0.527
136060,100070,347.1,3.961,0.262,0.496
136070,100070,347.1,4.070,0.266,0.480
136080,100070,347.1,4.062,0.238,0.445
136100,100519,347.1,4.234,0.215,0.438
136110,100519,347.1,4.083,0.250,0.484
136120,100519,347.1,3.943,0.309,0.500
136130,100519,347.1,4.380,0.195,0.398
136140,100519,347.1,3.990,0.246,0.477
136150,100519,347.1,4.014,0.254,0.508
136160,100519,347.1,3.955,0.270,0.465
136170,100519,347.1,3.942,0.316,0.520
136180,100519,347.1,3.888,0.309,0.496
136190,100519,347.1,4.227,0.246,0.453
136200,100519,347.1,3.806,0.277,0.535
136210,100519,347.1,4.072,0.254,0.445
136220,100519,347.1,4.059,0.266,0.504
136230,100519,347.1,4.047,0.266,0.469
136240,100519,347.1,4.167,0.238,0.457
136250,100519,347.1,4.165,0.242,0.453
136260,100519,347.1,4.064,0.281,0.480
136270,100519,347.1,4.435,0.219,0.406
136280,100519,347.1,3.958,0.285,0.488
136290,100519,347.1,4.015,0.258,0.492
136300,100519,347.1,4.074,0.258,0.484
136310,100519,347.1,4.195,0.246,0.461
136320,100519,347.1,4.040,0.262,0.488
136330,100519,347.1,4.362,0.254,0.434
136340,100519,347.1,4.321,0.234,0.434
136350,100519,347.1,4.113,0.250,0.430
136360,100519,347.1,4.188,0.242,0.492
136370,100519,347.1,4.082,0.281,0.480
136380,100519,347.1,4.187,0.254,0.469
136390,100519,347.1,4.092,0.273,0.484
136400,100519,347.1,4.398,0.254,0.453
136410,100519,347.1,4.368,0.199,0.426
136420,100519,347.1,4.213,0.234,0.465
136430,100519,347.1,4.516,0.227,0.402
136440,100519,347.1,4.077,0.227,0.480
136450,100519,347.1,4.116,0.289,0.465
136460,100519,347.1,4.010,0.285,0.504
136470,100519,347.1,3.792,0.305,0.531
136480,100519,347.1,4.141,0.254,0.457
136490,100519,347.1,4.082,0.277,0.484
136500,100519,347.1,3.838,0.289,0.484
136510,100519,347.1,3.946,0.289,0.504
136520,100519,347.1,4.108,0.266,0.477
136530,100519,347.1,4.249,0.254,0.449
136540,100519,347.1,3.967,0.270,0.504
136550,100519,347.1,4.057,0.262,0.484
136560,100519,347.1,3.854,0.305,0.500
136570,100519,347.1,3.968,0.262,0.512
136580,100519,347.1,4.189,0.234,0.461
136590,100519,347.1,3.953,0.273,0.469
136600,100519,347.1,4.193,0.238,0.449
136610,100519,347.1,4.297,0.227,0.434
136620,100519,347.1,4.149,0.234,0.484
136630,100519,347.1,4.056,0.266,0.484
136640,100519,347.1,4.153,0.227,0.488
136650,100519,347.1,3.929,0.301,0.496
136660,100519,347.1,4.183,0.262,0.477
136670,100519,347.1,4.174,0.227,0.473
136680,100519,347.1,4.168,0.215,0.480
136690,100519,347.1,4.396,0.176,0.422
136700,100519,314023,4.097,0.262,0.461
136710,100968,347.1,4.334,0.242,0.453
136720,100968,347.1,4.135,0.250,0.461
136730,100968,347.1,4.126,0.262,0.453
136740,100968,347.1,4.097,0.293,0.488
136750,100968,347.1,4.036,0.281,0.500
136760,100968,347.1,3.777,0.293,0.516
136770,100968,347.1,4.093,0.227,0.496
136780,100968,347.1,4.206,0.254,0.457
136790,100968,347.1,4.033,0.250,0.492
136800,100968,347.1,4.367,0.219,0.422
136810,100968,347.1,3.936,0.285,0.504
136820,100968,347.1,4.160,0.234,0.484
136830,100968,347.1,4.371,0.234,0.473
136840,100968,347.1,4.204,0.273,0.477
136850,100968,347.1,4.176,0.227,0.480
136860,100968,347.1,4.292,0.246,0.457
136870,100968,347.1,4.160,0.234,0.457
136880,100968,347.1,4.304,0.262,0.477
136890,100968,347.1,4.114,0.246,0.477
136900,100968,347.1,4.264,0.211,0.445
136910,100968,347.1,4.445,0.234,0.395
136920,100968,347.1,4.148,0.219,0.453
136930,100968,347.1,4.155,0.234,0.430
136940,100968,347.1,4.282,0.227,0.441
136950,100968,347.1,3.827,0.258,0.539
136960,100968,347.1,4.085,0.266,0.480
136970,100968,347.1,4.582,0.203,0.391
136980,100968,347.1,4.245,0.234,0.453
136990,100968,347.1,4.234,0.211,0.469
137000,100968,347.1,3.988,0.254,0.520
137010,100968,347.1,4.228,0.262,0.457
137020,100968,347.1,4.082,0.301,0.496
137030,100968,347.1,4.163,0.223,0.484
137040,100968,347.1,3.645,0.316,0.516
137050,100968,347.1,4.470,0.230,0.426
137060,100968,347.1,4.016,0.320,0.461
137070,100968,347.1,4.047,0.270,0.465
137080,100968,347.1,4.087,0.270,0.473
137090,100968,347.1,3.997,0.270,0.465
137100,100968,347.1,4.000,0.270,0.473
137110,100968,347.1,4.276,0.238,0.465
137120,100968,347.1,4.022,0.289,0.492
137130,100968,347.1,4.133,0.242,0.473
137140,100968,347.1,4.372,0.258,0.438
137150,100968,347.1,4.016,0.258,0.508
137160,100968,347.1,3.914,0.273,0.488
137170,100968,347.1,4.192,0.266,0.473
137180,100968,347.1,4.263,0.266,0.477
137190,100968,347.1,3.848,0.312,0.531
137200,100968,347.1,3.840,0.285,0.508
137210,100968,347.1,4.255,0.242,0.434
137220,100968,347.1,4.190,0.273,0.480
137230,100968,347.1,4.000,0.234,0.469
137240,100968,347.1,4.003,0.277,0.453
137250,100968,347.1,3.998,0.277,0.523
137260,100968,347.1,4.113,0.293,0.492
137270,100968,347.1,4.061,0.273,0.434
137280,100968,347.1,4.167,0.270,0.473
137290,100968,347.1,4.284,0.270,0.430
137300,100968,347.1,4.251,0.230,0.418
137310,100968,347.1,4.146,0.250,0.469
137320,101419,347.1,4.003,0.289,0.441
137330,101419,347.1,4.191,0.246,0.492
137340,101419,347.1,3.997,0.242,0.516
137350,101419,347.1,4.218,0.238,0.438
137360,101419,347.1,4.054,0.285,0.496
137370,101419,347.1,4.045,0.266,0.465
137380,101419,347.1,4.081,0.250,0.441
137390,101419,347.1,3.971,0.277,0.492
137400,101419,347.1,4.002,0.258,0.504
137410,101419,347.1,4.111,0.262,0.484
137420,101419,347.1,4.229,0.258,0.469
137430,101419,347.1,4.092,0.230,0.434
137440,101419,347.1,4.040,0.293,0.480
137450,101419,347.1,3.939,0.316,0.512
137460,101419,347.1,4.140,0.238,0.441
137470,101419,347.1,3.919,0.285,0.531
137480,101419,347.1,4.170,0.266,0.473
137490,101419,347.1,4.046,0.199,0.457
137500,101419,347.1,4.078,0.277,0.492
137510,101419,347.1,4.251,0.211,0.418
137520,101419,347.1,3.857,0.281,0.500
137530,101419,347.1,4.183,0.270,0.465
137540,101419,347.1,4.151,0.242,0.465
137550,101419,347.1,4.048,0.262,0.461
137560,101419,347.1,4.098,0.234,0.469
137570,101419,347.1,4.208,0.254,0.461
137580,101419,347.1,4.044,0.262,0.484
137590,101419,347.1,4.068,0.262,0.500
137600,101419,347.1,4.166,0.254,0.484
137610,101419,347.1,3.950,0.277,0.500
137620,101419,347.1,4.203,0.250,0.469
137630,101419,347.1,4.167,0.262,0.492
137640,101419,347.1,4.079,0.250,0.477
137650,101419,347.1,4.076,0.301,0.531
137660,101419,347.1,4.068,0.262,0.445
137670,101419,347.1,4.497,0.188,0.402
137680,101419,347.1,3.941,0.316,0.531
137690,101419,347.1,4.436,0.207,0.410
137700,101419,347.1,3.654,0.344,0.539
137710,101419,347.1,4.141,0.234,0.469
137720,101419,347.1,4.107,0.242,0.473
137730,101419,347.1,4.125,0.289,0.504
137740,101419,347.1,4.135,0.254,0.449
137750,101419,347.1,4.195,0.254,0.469
137760,101419,347.1,4.294,0.246,0.457
137770,101419,347.1,4.058,0.281,0.480
137780,101419,347.1,4.043,0.238,0.457
137790,101419,347.1,4.146,0.266,0.484
137800,101419,347.1,3.973,0.289,0.508
137810,101419,347.1,4.029,0.273,0.512
137820,101419,347.1,3.952,0.262,0.469
137830,101419,347.1,4.167,0.270,0.453
137840,101419,347.1,3.949,0.281,0.496
137850,101419,347.1,3.942,0.273,0.473
137860,101419,347.1,4.126,0.262,0.469
137870,101419,347.1,3.992,0.277,0.473
137880,101419,347.1,4.345,0.215,0.457
137890,101419,347.1,4.153,0.246,0.438
137900,101419,347.1,4.190,0.254,0.430
137910,101419,347.1,4.053,0.219,0.477
137920,101419,347.1,3.905,0.273,0.504
137930,101868,347.1,4.149,0.273,0.438
137940,101868,347.1,4.162,0.285,0.477
137950,101868,347.1,4.362,0.219,0.426
137960,101868,347.1,4.202,0.262,0.457
137970,101868,347.1,4.273,0.227,0.469
137980,101868,347.1,3.973,0.211,0.504
137990,101868,347.1,4.086,0.266,0.496
138000,101868,347.1,4.291,0.219,0.461
138010,101868,347.1,4.225,0.234,0.430
138020,101868,347.1,4.158,0.262,0.441
138030,101868,347.1,4.162,0.246,0.461
138040,101868,347.1,3.596,0.363,0.586
138050,101868,347.1,3.897,0.320,0.504
138060,101868,347.1,4.188,0.277,0.488
138070,101868,347.1,3.999,0.234,0.477
138080,101868,347.1,3.960,0.262,0.492
138090,101868,347.1,4.096,0.281,0.504
138100,101868,347.1,4.220,0.258,0.457
138110,101868,347.1,3.762,0.332,0.512
138120,101868,347.1,4.193,0.246,0.461
138130,101868,347.1,4.091,0.289,0.500
138140,101868,347.1,3.959,0.270,0.500
138150,101868,347.1,4.122,0.250,0.488
138160,101868,347.1,3.860,0.344,0.535
138170,101868,347.1,4.144,0.262,0.453
138180,101868,347.1,3.727,0.270,0.559
138190,101868,347.1,4.238,0.238,0.438
138200,101868,347.1,4.194,0.254,0.453
138210,101868,347.1,3.904,0.262,0.480
138220,101868,347.1,3.856,0.289,0.496
138230,101868,347.1,4.353,0.234,0.449
138240,101868,347.1,3.830,0.320,0.508
138250,101868,347.1,3.930,0.285,0.504
138260,101868,347.1,3.801,0.258,0.535
138270,101868,347.1,3.935,0.285,0.520
138280,101868,347.1,4.094,0.246,0.480
138290,101868,347.1,3.993,0.277,0.480
138300,101868,347.1,4.062,0.324,0.488
138310,101868,347.1,4.057,0.234,0.504
138320,101868,347.1,4.073,0.258,0.453
138330,101868,347.1,4.057,0.258,0.484
138340,101868,347.1,4.187,0.254,0.441
138350,101868,347.1,4.156,0.270,0.480
138360,101868,347.1,4.181,0.273,0.469
138370,101868,347.1,4.179,0.242,0.457
138380,101868,347.1,3.941,0.285,0.516
138390,101868,347.1,3.746,0.293,0.551
138400,101868,347.1,4.090,0.258,0.473
138410,101868,347.1,4.056,0.273,0.477
138420,101868,347.1,3.884,0.270,0.543
138430,101868,347.1,4.201,0.250,0.438
138440,101868,347.1,3.903,0.246,0.508
138450,101868,347.1,4.045,0.254,0.500
138460,101868,347.1,4.304,0.199,0.406
138470,101868,347.1,4.489,0.207,0.422
138480,101868,347.1,4.386,0.219,0.406
138490,101868,347.1,4.160,0.250,0.461
138500,101868,347.1,4.061,0.270,0.465
138510,101868,347.1,4.079,0.254,0.496
138520,101868,347.1,3.838,0.293,0.512
138530,101868,347.1,4.094,0.293,0.512
138540,102320,347.1,4.103,0.262,0.477
138550,102320,347.1,3.978,0.285,0.531
138560,102320,347.1,3.980,0.289,0.496
138570,102320,347.1,4.156,0.297,0.465
138580,102320,347.1,4.323,0.234,0.449
138590,102320,347.1,3.812,0.297,0.531
138600,102320,347.1,4.162,0.266,0.461
138610,102320,347.1,4.285,0.219,0.434
138620,102320,347.1,3.831,0.238,0.516
138630,102320,347.1,4.358,0.199,0.438
138640,102320,347.1,3.883,0.285,0.496
138650,102320,347.1,4.118,0.242,0.453
138660,102320,347.1,4.192,0.242,0.445
138670,102320,347.1,4.096,0.266,0.484
138680,102320,347.1,4.086,0.277,0.469
138690,102320,347.1,4.063,0.305,0.516
138700,102320,347.1,4.320,0.273,0.434
138710,102320,347.1,4.188,0.250,0.441
138720,102320,347.1,4.110,0.312,0.484
138730,102320,347.1,4.065,0.254,0.520
138740,102320,347.1,3.796,0.312,0.523
138750,102320,347.1,4.039,0.273,0.473
138760,102320,347.1,3.943,0.301,0.523
138770,102320,347.1,4.083,0.254,0.484
138780,102320,347.1,4.000,0.293,0.465
138790,102320,347.1,4.219,0.266,0.457
138800,102320,347.1,4.052,0.312,0.484
138810,102320,347.1,4.423,0.234,0.441
138820,102320,347.1,3.917,0.297,0.504
138830,102320,347.1,4.106,0.266,0.480
138840,102320,347.1,4.080,0.227,0.492
138850,102320,347.1,4.370,0.207,0.434
138860,102320,347.1,4.010,0.242,0.492
138870,102320,347.1,3.971,0.297,0.531
138880,102320,347.1,4.116,0.242,0.457
138890,102320,347.1,4.144,0.227,0.488
138900,102320,347.1,4.232,0.227,0.477
138910,102320,347.1,4.192,0.258,0.461
138920,102320,347.1,4.200,0.254,0.465
138930,102320,347.1,4.206,0.246,0.457
138940,102320,347.1,4.557,0.219,0.398
138950,102320,347.1,4.143,0.270,0.453
138960,102320,347.1,3.900,0.273,0.508
138970,102320,347.1,3.839,0.273,0.500
138980,102320,347.1,4.216,0.227,0.480
138990,102320,347.1,4.092,0.270,0.473
139000,102320,347.1,4.248,0.219,0.457
139010,102320,347.1,4.077,0.273,0.484
139020,102320,347.1,4.044,0.262,0.492
139030,102320,347.1,4.205,0.273,0.488
139040,102320,347.1,4.039,0.289,0.504
139050,102320,347.1,4.154,0.234,0.512
139060,102320,347.1,4.232,0.242,0.457
139070,102320,347.1,4.205,0.191,0.461
139080,102320,347.1,4.134,0.250,0.453
139090,102320,347.1,3.931,0.262,0.531
139100,102320,347.1,3.761,0.293,0.535
139110,102320,347.1,3.836,0.285,0.562
139120,102320,347.1,3.999,0.289,0.500
139130,102320,347.1,3.848,0.309,0.539
139140,102320,347.1,1519850187848,.250,0.453
139150,102768,347.1,4.093,0.254,0.465
139160,102768,347.1,3.873,0.297,0.492
139170,102768,347.1,4.012,0.254,0.477
139180,102768,347.1,4.146,0.262,0.473
139190,102768,347.1,3.996,0.301,0.516
139200,102768,347.1,3.841,0.277,0.527
139210,102768,347.1,4.058,0.266,0.500
139220,102768,347.1,4.136,0.219,0.426
139230,102768,347.1,3.990,0.285,0.469
139240,102768,347.1,4.499,0.195,0.371
139250,102768,347.1,4.192,0.234,0.469
139260,102768,347.1,3.899,0.289,0.520
139270,102768,347.1,3.637,0.324,0.547
139280,102768,347.1,4.238,0.254,0.477
139290,102768,347.1,3.976,0.281,0.465
139300,102768,347.1,3.947,0.289,0.492
139310,102768,347.1,4.188,0.238,0.457
139320,102768,347.1,4.132,0.227,0.445
139330,102768,347.1,4.080,0.281,0.461
139340,102768,347.1,4.041,0.258,0.484
139350,102768,347.1,4.034,0.234,0.488
139360,102768,347.1,3.862,0.301,0.543
139370,102768,347.1,4.107,0.250,0.477
139380,102768,347.1,4.361,0.207,0.434
139390,102768,347.1,3.880,0.332,0.508
139400,102769,347.1,4.268,0.234,0.465
139410,102769,347.1,4.231,0.238,0.457
139420,102769,347.1,4.097,0.207,0.492
139430,102769,347.1,4.018,0.293,0.504
139440,102769,347.1,4.077,0.273,0.461
