iteration,throughput (img/s),loss,top1-accuracy,top5-accuracy
208080,418.7,1.763,0.742,0.883
208090,418.7,1.972,0.664,0.871
208100,418.7,2.049,0.629,0.824
208110,418.7,1.923,0.676,0.887
208120,418.7,1.943,0.680,0.859
208130,418.7,1.871,0.711,0.883
208140,418.7,1.966,0.672,0.852
208150,418.7,2.000,0.672,0.867
208160,418.7,1.886,0.684,0.875
208170,418.7,1.930,0.691,0.871
208180,418.7,1.794,0.680,0.898
208190,418.7,1.864,0.703,0.879
208200,418.7,1.934,0.684,0.875
208210,418.7,1.721,0.742,0.883
208220,418.7,2.103,0.641,0.848
208230,418.7,1.816,0.719,0.867
208240,418.7,1.935,0.711,0.855
208250,418.7,1.835,0.707,0.871
208260,418.7,2.154,0.641,0.836
208270,418.7,2.041,0.633,0.840
208280,418.7,1.928,0.676,0.863
208290,418.7,1.904,0.703,0.840
208300,418.7,2.061,0.680,0.836
208310,418.7,1.899,0.727,0.879
208320,418.7,1.882,0.672,0.852
208330,418.7,1.789,0.707,0.902
208340,418.7,2.045,0.656,0.852
208350,418.7,2.096,0.668,0.832
208360,418.7,2.009,0.637,0.863
208370,418.7,2.119,0.668,0.844
208380,418.7,1.990,0.680,0.852
208390,418.7,1.937,0.691,0.887
208400,418.7,1.867,0.707,0.863
208410,418.7,1.921,0.707,0.875
208420,418.7,1.849,0.691,0.883
208430,418.7,2.075,0.633,0.859
208440,418.7,2.034,0.691,0.844
208450,418.7,1.887,0.672,0.887
208460,418.7,2.020,0.676,0.832
208470,418.7,1.863,0.707,0.875
208480,418.7,2.059,0.664,0.836
208490,418.7,1.815,0.691,0.891
208500,418.7,2.163,0.664,0.852
208510,418.7,2.195,0.609,0.828
208520,418.7,1.937,0.660,0.875
208530,418.7,2.034,0.711,0.840
208540,418.7,2.156,0.664,0.824
208550,418.7,1.842,0.719,0.879
208560,418.7,1.746,0.727,0.879
208570,418.7,2.043,0.668,0.863
208580,418.7,2.141,0.621,0.844
208590,418.7,2.059,0.633,0.871
208600,418.7,2.044,0.672,0.895
208610,418.7,2.069,0.652,0.844
208620,418.7,1.988,0.664,0.855
208630,418.7,2.025,0.656,0.863
208640,418.7,1.919,0.688,0.879
208650,418.7,1.898,0.680,0.859
208660,418.7,1.833,0.691,0.863
208670,418.7,1.996,0.703,0.855
208680,418.7,2.006,0.656,0.891
208690,418.7,1.826,0.676,0.902
208700,418.7,2.018,0.680,0.852
208710,418.7,2.112,0.676,0.824
208720,418.7,2.103,0.625,0.855
208730,418.7,1.788,0.730,0.883
208740,418.7,1.736,0.707,0.902
208750,418.7,1.872,0.688,0.863
208760,418.7,2.026,0.645,0.848
208770,418.7,1.965,0.695,0.859
208780,418.7,1.815,0.676,0.867
208790,418.7,1.836,0.676,0.875
208800,418.7,1.942,0.680,0.879
208810,418.7,2.118,0.625,0.840
208820,418.7,2.155,0.664,0.828
208830,418.7,1.986,0.660,0.871
208840,418.7,1.859,0.711,0.852
208850,418.7,2.050,0.652,0.855
208860,418.7,2.227,0.598,0.848
208870,418.7,2.092,0.648,0.840
208880,418.7,2.078,0.656,0.855
208890,418.7,1.972,0.660,0.875
208900,418.7,2.104,0.609,0.844
208910,418.7,1.995,0.625,0.875
208920,418.7,1.697,0.758,0.902
208930,418.7,1.927,0.668,0.875
208940,418.7,2.107,0.637,0.848
208950,418.7,1.852,0.715,0.871
208960,418.7,2.000,0.652,0.867
208970,418.7,2.046,0.691,0.840
208980,418.7,1.963,0.723,0.863
208990,418.7,1.919,0.664,0.887
209000,418.7,1.710,0.738,0.895
209010,418.7,1.945,0.668,0.855
209020,418.7,1.928,0.664,0.879
209030,418.7,2.261,0.617,0.809
209040,418.7,1.972,0.688,0.852
209050,418.7,1.926,0.656,0.871
209060,418.7,2.043,0.652,0.855
209070,418.7,1.909,0.680,0.859
209080,418.7,1.935,0.707,0.879
209090,418.7,1.915,0.672,0.859
209100,418.7,2.083,0.641,0.852
209110,418.7,1.932,0.664,0.867
209120,418.7,1.915,0.684,0.871
209130,418.7,1.998,0.680,0.852
209140,418.7,2.067,0.641,0.867
209150,418.7,1.989,0.684,0.859
209160,418.7,1.760,0.719,0.902
209170,418.7,2.063,0.660,0.840
209180,418.7,2.102,0.605,0.836
209190,418.7,1.863,0.688,0.887
209200,418.7,1.928,0.680,0.867
209210,418.7,2.090,0.680,0.863
209220,418.7,2.164,0.660,0.828
209230,418.7,1.794,0.723,0.891
209240,418.7,2.003,0.645,0.848
209250,418.7,1.894,0.688,0.879
209260,418.7,1.900,0.668,0.855
209270,418.7,1.864,0.684,0.859
209280,418.7,1.854,0.695,0.895
209290,418.7,2.214,0.645,0.809
209300,418.7,1.954,0.668,0.855
209310,418.7,1.859,0.664,0.879
209320,418.7,1.903,0.699,0.867
209330,418.7,2.064,0.684,0.852
209340,418.7,2.013,0.656,0.848
209350,418.7,1.925,0.637,0.895
209360,418.7,2.003,0.660,0.879
209370,418.7,1.901,0.660,0.879
209380,418.7,1.789,0.703,0.887
209390,418.7,1.918,0.691,0.871
209400,418.7,1.989,0.680,0.855
209410,418.7,1.966,0.695,0.859
209420,418.7,2.163,0.625,0.844
209430,418.7,2.134,0.668,0.848
209440,418.7,1.821,0.695,0.887
209450,418.2018-02-27,1,of,10000
209460,418.7,1.812,0.695,0.879
209470,418.7,1.957,0.695,0.863
209480,418.7,1.986,0.691,0.871
209490,418.7,1.963,0.664,0.871
209500,418.7,2.009,0.684,0.863
209510,418.7,1.958,0.688,0.863
209520,418.7,2.018,0.645,0.852
209530,418.7,1.973,0.680,0.848
209540,418.7,2.194,0.656,0.812
209550,418.7,1.986,0.695,0.859
209560,418.7,2.139,0.605,0.848
209570,418.7,2.030,0.652,0.867
209580,418.7,1.936,0.672,0.863
209590,418.7,1.953,0.672,0.859
209600,418.7,1.778,0.703,0.895
209610,418.7,2.165,0.648,0.828
209620,418.7,1.985,0.672,0.852
209630,418.7,2.109,0.621,0.836
209640,418.7,2.051,0.676,0.836
209650,418.7,1.864,0.711,0.859
209660,418.7,1.854,0.711,0.867
209670,418.7,1.949,0.758,0.871
209680,418.7,1.937,0.668,0.863
209690,418.7,2.233,0.598,0.836
209700,418.7,1.993,0.648,0.852
209710,418.7,1.952,0.672,0.867
209720,418.7,2.066,0.652,0.848
209730,418.7,1.962,0.672,0.875
209740,418.7,2.057,0.641,0.848
209750,418.7,1.979,0.688,0.852
209760,418.7,2.008,0.672,0.848
209770,418.7,2.160,0.629,0.840
209780,418.6,1.951,0.664,0.859
209790,418.6,1.933,0.691,0.867
209800,418.6,1.929,0.676,0.875
209810,418.6,1.965,0.711,0.859
209820,418.6,1.809,0.742,0.887
209830,418.6,1.976,0.691,0.863
209840,418.6,1.923,0.684,0.855
209850,418.6,2.039,0.652,0.844
209860,418.6,1.871,0.707,0.875
209870,418.6,1.820,0.691,0.891
209880,418.6,1.928,0.676,0.867
209890,418.6,1.941,0.664,0.887
209900,418.6,2.005,0.664,0.863
209910,418.6,2.055,0.625,0.852
209920,418.6,1.854,0.711,0.891
209930,418.6,2.062,0.641,0.855
209940,418.6,1.953,0.656,0.863
209950,418.6,2.075,0.680,0.836
209960,418.6,2.053,0.637,0.855
209970,418.6,1.879,0.699,0.863
209980,418.6,1.969,0.691,0.867
209990,418.6,1.916,0.684,0.855
210000,418.6,2.109,0.648,0.832
210010,418.6,1.753,0.719,0.902
210020,418.6,1.979,0.664,0.867
210030,418.6,1.922,0.691,0.871
210040,418.6,2.004,0.664,0.875
210050,418.6,2.087,0.629,0.863
210060,418.6,2.245,0.613,0.832
210070,418.6,2.139,0.613,0.852
210080,418.6,1.904,0.664,0.852
210090,418.6,2.109,0.633,0.848
210100,418.6,2.139,0.695,0.836
210110,418.6,2.023,0.703,0.855
210120,418.6,2.131,0.629,0.883
210130,418.6,1.961,0.680,0.863
210140,418.6,1.753,0.730,0.883
210150,418.6,1.775,0.715,0.891
210160,418.6,1.960,0.656,0.871
210170,418.6,1.850,0.699,0.871
210180,418.6,2.050,0.676,0.840
210190,418.6,1.946,0.684,0.859
210200,418.6,1.879,0.676,0.879
210210,418.6,1.956,0.656,0.871
210220,418.6,1.895,0.707,0.859
210230,418.6,2.263,0.617,0.828
210240,418.6,1.897,0.715,0.863
210250,418.6,2.248,0.629,0.832
210260,418.6,1.942,0.734,0.859
210270,418.6,1.972,0.691,0.859
210280,418.6,1.973,0.684,0.871
210290,418.6,2.179,0.602,0.820
210300,418.6,2.004,0.652,0.855
210310,418.6,1.956,0.688,0.855
210320,418.6,1.972,0.668,0.879
210330,418.6,2.158,0.629,0.836
210340,418.6,2.103,0.637,0.836
210350,418.6,2.008,0.645,0.863
210360,418.6,2.055,0.648,0.859
210370,418.6,2.071,0.637,0.828
210380,418.6,1.974,0.684,0.883
210390,418.6,2.022,0.668,0.848
210400,418.6,2.223,0.609,0.816
210410,418.6,2.129,0.629,0.840
210420,418.6,1.920,0.676,0.871
210430,418.6,1.994,0.648,0.859
210440,418.6,1.939,0.684,0.875
210450,418.6,1.925,0.691,0.859
210460,418.6,2.040,0.660,0.867
210470,418.6,2.073,0.637,0.832
210480,418.6,1.899,0.668,0.875
210490,418.6,1.818,0.703,0.883
210500,418.6,2.030,0.660,0.855
210510,418.6,1.949,0.695,0.836
210520,418.6,2.051,0.672,0.848
210530,418.6,2.074,0.680,0.855
210540,418.6,2.041,0.676,0.836
210550,418.6,1.900,0.664,0.895
210560,418.6,1.991,0.680,0.867
210570,418.6,1.997,0.699,0.867
210580,418.6,1.965,0.688,0.859
210590,418.6,2.137,0.641,0.852
210600,418.6,1.835,0.727,0.883
210610,418.6,1.990,0.684,0.852
210620,418.6,2.151,0.660,0.809
210630,418.6,2.120,0.629,0.855
210640,418.6,1.895,0.684,0.871
210650,418.6,1.869,0.715,0.875
210660,418.6,2.204,0.633,0.824
210670,418.6,2.179,0.629,0.836
210680,418.6,2.002,0.645,0.852
210690,418.6,1.880,0.656,0.875
210700,418.6,2.083,0.680,0.875
210710,418.6,1.987,0.672,0.859
210720,418.6,1.728,0.730,0.910
210730,418.6,2.060,0.648,0.848
210740,418.6,1.940,0.688,0.879
210750,418.6,1.804,0.691,0.895
210760,418.6,1.779,0.691,0.891
210770,418.6,1.922,0.699,0.848
210780,418.6,2.096,0.645,0.840
210790,418.6,1.945,0.707,0.875
210800,418.6,1.982,0.645,0.840
210810,418.6,2.112,0.672,0.855
210820,418.6,2.003,0.668,0.844
210830,418.6,1.811,0.691,0.879
210840,418.6,1.700,0.742,0.902
210850,418.6,1.895,0.699,0.887
210860,418.6,1.985,0.648,0.859
210870,418.6,1.931,0.703,0.859
210880,418.6,1.889,0.711,0.875
210890,418.6,2.137,0.598,0.840
210900,418.6,1.933,0.680,0.867
210910,418.6,2.239,0.590,0.832
210920,418.6,2.224,0.602,0.832
210930,418.6,1.765,0.734,0.879
210940,418.6,1.857,0.680,0.871
210950,418.6,1.703,0.727,0.922
210960,418.6,2.176,0.637,0.816
210970,418.6,1.839,0.684,0.879
210980,418.6,1.754,0.695,0.918
210990,418.6,2.040,0.629,0.863
211000,418.6,2.022,0.695,0.848
211010,418.6,2.038,0.684,0.855
211020,418.6,1.938,0.652,0.859
211030,418.6,2.061,0.652,0.852
211040,418.6,2.055,0.668,0.859
211050,418.6,2.072,0.652,0.844
211060,418.6,1.929,0.680,0.887
211070,418.6,1.924,0.723,0.883
211080,418.6,2.003,0.656,0.852
211090,418.6,2.179,0.609,0.805
211100,418.6,2.021,0.648,0.859
211110,418.6,2.038,0.664,0.840
211120,418.6,2.006,0.672,0.852
211130,418.6,1.914,0.680,0.871
211140,418.6,1.923,0.699,0.863
211150,418.6,1.982,0.668,0.863
211160,418.6,1.993,0.660,0.863
211170,418.6,1.903,0.703,0.891
211180,418.7,2.157,0.586,0.855
211190,418.7,1.993,0.680,0.871
211200,418.7,1.939,0.684,0.863
211210,418.7,1.922,0.711,0.863
211220,418.7,2.159,0.609,0.828
211230,418.7,1.967,0.695,0.855
211240,418.7,2.108,0.656,0.836
211250,418.7,2.086,0.660,0.836
211260,418.7,2.044,0.645,0.848
211270,418.7,1.894,0.684,0.863
211280,418.7,2.114,0.656,0.852
211290,418.7,2.045,0.695,0.836
211300,418.7,2.162,0.613,0.797
211310,418.7,1.859,0.652,0.906
211320,418.7,2.302,0.621,0.805
211330,418.7,2.130,0.660,0.840
211340,418.7,2.045,0.680,0.840
211350,418.7,2.193,0.613,0.820
211360,418.7,1.987,0.676,0.867
211370,418.7,2.047,0.668,0.859
211380,418.7,2.026,0.676,0.852
211390,418.7,1.906,0.668,0.883
211400,418.7,1.922,0.660,0.891
211410,418.7,1.972,0.656,0.883
211420,418.7,2.141,0.645,0.844
211430,418.7,1.852,0.695,0.863
211440,418.7,2.068,0.668,0.840
211450,418.7,1.948,0.660,0.859
211460,418.7,1.960,0.676,0.855
211470,418.7,1.920,0.680,0.867
211480,418.7,2.021,0.648,0.844
211490,418.7,2.096,0.656,0.848
211500,418.7,1.769,0.734,0.879
211510,418.7,2.010,0.672,0.836
211520,418.7,2.155,0.629,0.805
211530,418.7,2.004,0.688,0.875
211540,418.7,2.038,0.676,0.840
211550,418.7,2.070,0.652,0.855
211560,418.7,1.869,0.684,0.906
211570,418.7,2.090,0.672,0.867
211580,418.7,2.058,0.652,0.848
211590,418.7,1.922,0.684,0.879
211600,418.7,2.183,0.652,0.809
211610,418.7,1.833,0.719,0.887
211620,418.7,1.860,0.684,0.891
211630,418.7,2.212,0.621,0.824
211640,418.7,1.875,0.684,0.895
211650,418.7,1.895,0.676,0.863
211660,418.7,1.796,0.703,0.898
211670,418.7,2.054,0.664,0.852
211680,418.7,2.232,0.617,0.832
211690,418.7,1.913,0.688,0.867
211700,418.7,1.859,0.695,0.875
211710,418.7,2.102,0.625,0.840
211720,418.7,1.878,0.688,0.875
211730,418.7,2.057,0.699,0.859
211740,418.7,2.129,0.660,0.840
211750,418.7,1.793,0.738,0.875
211760,418.7,1.985,0.668,0.875
211770,418.7,2.036,0.656,0.848
211780,418.7,1.956,0.676,0.863
211790,418.7,1.998,0.641,0.852
211800,418.7,1.962,0.691,0.840
211810,418.7,1.960,0.715,0.859
211820,418.7,1.879,0.695,0.883
211830,418.7,1.926,0.664,0.898
211840,418.7,1.945,0.680,0.859
211850,418.7,1.864,0.695,0.867
211860,418.7,2.082,0.660,0.855
211870,418.7,2.094,0.656,0.812
211880,418.7,2.227,0.652,0.828
211890,418.7,2.183,0.582,0.859
211900,418.7,1.883,0.699,0.863
211910,418.7,1.829,0.719,0.859
211920,418.7,1.707,0.719,0.891
211930,418.7,1.940,0.688,0.855
211940,418.7,1.878,0.684,0.887
211950,418.7,1.932,0.699,0.867
211960,418.7,1.868,0.688,0.895
211970,418.7,1.836,0.691,0.887
211980,418.7,1.941,0.684,0.855
211990,418.7,2.158,0.656,0.824
212000,418.7,2.062,0.684,0.852
212010,418.7,1.891,0.691,0.855
212020,418.7,1.923,0.715,0.871
212030,418.7,2.047,0.676,0.844
212040,418.7,1.937,0.668,0.879
212050,418.7,1.833,0.711,0.895
212060,418.7,2.101,0.625,0.844
212070,418.7,1.849,0.715,0.855
212080,418.7,2.063,0.660,0.852
212090,418.7,2.022,0.637,0.871
212100,418.7,1.792,0.684,0.891
212110,418.7,1.683,0.727,0.902
212120,418.7,2.112,0.641,0.820
212130,418.7,1.812,0.707,0.887
212140,418.7,2.130,0.625,0.844
212150,418.7,2.025,0.684,0.836
212160,418.7,1.997,0.691,0.859
212170,418.7,2.044,0.703,0.852
212180,418.7,2.143,0.645,0.832
212190,418.7,1.754,0.734,0.887
212200,418.7,1.906,0.648,0.867
212210,418.7,1.815,0.707,0.879
212220,418.7,2.169,0.625,0.812
212230,418.7,2.028,0.660,0.848
212240,418.7,2.004,0.668,0.867
212250,418.7,1.977,0.656,0.863
212260,418.7,2.039,0.637,0.855
212270,418.7,1.885,0.695,0.875
212280,418.7,2.116,0.668,0.859
212290,418.7,1.879,0.688,0.871
212300,418.7,1.761,0.742,0.863
212310,418.7,2.029,0.629,0.836
212320,418.7,1.877,0.711,0.883
212330,418.7,1.747,0.719,0.898
212340,418.7,1.931,0.707,0.867
212350,418.7,1.956,0.672,0.875
212360,418.7,2.113,0.656,0.867
212370,418.7,2.189,0.641,0.852
212380,418.7,1.869,0.695,0.852
212390,418.7,2.022,0.660,0.852
212400,418.7,1.874,0.715,0.887
212410,418.7,2.107,0.633,0.840
212420,418.7,1.862,0.688,0.867
212430,418.7,1.980,0.691,0.867
212440,418.7,1.810,0.699,0.902
212450,418.7,1.916,0.688,0.855
212460,418.7,1.991,0.688,0.855
212470,418.7,2.160,0.648,0.816
212480,418.7,2.079,0.664,0.836
212490,418.7,1.906,0.691,0.863
212500,418.7,1.860,0.695,0.883
212510,418.7,1.953,0.695,0.871
212520,418.7,1.866,0.664,0.895
212530,418.7,1.924,0.711,0.855
212540,418.7,1.857,0.676,0.879
212550,418.7,2.068,0.652,0.836
212560,418.7,2.087,0.672,0.852
212570,418.7,2.018,0.660,0.855
212580,418.7,1.908,0.723,0.863
212590,418.7,2.013,0.676,0.844
212600,418.7,1.897,0.688,0.887
212610,418.7,2.285,0.617,0.812
212620,418.7,2.005,0.660,0.824
212630,418.7,1.988,0.641,0.871
212640,418.7,1.910,0.691,0.871
212650,418.7,2.051,0.652,0.844
212660,418.7,2.107,0.660,0.832
212670,418.7,2.061,0.684,0.867
212680,418.7,1.814,0.711,0.914
212690,418.7,2.000,0.656,0.875
212700,418.7,2.179,0.652,0.789
212710,418.7,2.220,0.633,0.789
212720,418.7,1.925,0.688,0.863
212730,418.7,1.995,0.684,0.859
212740,418.7,1.792,0.742,0.871
212750,418.7,2.045,0.660,0.836
212760,418.7,2.029,0.688,0.855
212770,418.7,1.938,0.695,0.863
212780,418.7,1.875,0.707,0.871
212790,418.7,1.971,0.676,0.891
212800,418.7,1.785,0.746,0.879
212810,418.7,2.057,0.688,0.844
212820,418.7,2.002,0.676,0.848
212830,418.7,1.920,0.672,0.875
212840,418.7,2.052,0.684,0.848
212850,418.7,2.247,0.617,0.840
212860,418.7,1.960,0.688,0.875
212870,418.7,1.988,0.703,0.867
212880,418.7,2.037,0.648,0.875
212890,418.7,1.842,0.688,0.895
212900,418.7,1.955,0.695,0.879
212910,418.7,1.952,0.707,0.832
212920,418.7,1.609,0.738,0.895
212930,418.7,2.117,0.648,0.816
212940,418.7,1.844,0.719,0.863
212950,418.7,2.114,0.656,0.855
212960,418.7,1.847,0.676,0.879
212970,418.7,1.877,0.703,0.883
212980,418.7,1.898,0.688,0.902
212990,418.7,1.848,0.699,0.887
213000,418.7,2.150,0.625,0.828
213010,418.7,1.939,0.648,0.891
213020,418.7,2.033,0.660,0.863
213030,418.7,1.988,0.664,0.840
213040,418.7,2.178,0.613,0.840
213050,418.7,1.902,0.676,0.887
213060,418.7,2.155,0.660,0.863
213070,418.7,1.865,0.719,0.879
213080,418.7,2.067,0.664,0.836
213090,418.7,2.263,0.605,0.812
213100,418.7,1.790,0.688,0.883
213110,418.7,1.896,0.676,0.895
213120,418.7,2.254,0.629,0.816
213130,418.7,2.113,0.672,0.848
213140,418.7,1.993,0.660,0.844
213150,418.7,2.128,0.641,0.852
213160,418.7,1.788,0.707,0.902
213170,418.7,1.953,0.656,0.867
213180,418.7,1.927,0.703,0.844
213190,418.7,1.991,0.660,0.855
213200,418.7,1.997,0.680,0.871
213210,418.7,2.164,0.668,0.852
213220,418.7,2.089,0.648,0.832
213230,418.7,1.820,0.711,0.887
213240,418.7,2.075,0.645,0.855
213250,418.7,1.954,0.660,0.844
213260,418.7,1.970,0.676,0.863
213270,418.7,1.810,0.703,0.883
213280,418.7,1.901,0.711,0.867
213290,418.7,2.112,0.648,0.824
213300,418.7,2.028,0.664,0.848
213310,418.7,2.023,0.652,0.871
213320,418.7,1.842,0.703,0.891
213330,418.7,1.876,0.688,0.875
213340,418.7,1.849,0.695,0.867
213350,418.7,1.953,0.672,0.863
213360,418.7,1.860,0.684,0.879
213370,418.7,2.043,0.656,0.855
213380,418.7,2.101,0.633,0.848
213390,418.7,1.790,0.719,0.906
213400,418.7,2.084,0.680,0.844
213410,418.7,1.987,0.672,0.848
213420,418.7,1.851,0.715,0.867
213430,418.7,1.926,0.695,0.883
213440,418.7,1.818,0.703,0.883
213450,418.7,1.760,0.723,0.891
213460,418.7,2.064,0.676,0.840
213470,418.7,1.962,0.688,0.848
213480,418.7,2.058,0.648,0.855
213490,418.7,1.767,0.688,0.891
213500,418.7,1.804,0.711,0.895
213510,418.7,1.854,0.719,0.875
213520,418.7,1.672,0.727,0.910
213530,418.7,1.765,0.723,0.891
213540,418.7,1.852,0.684,0.887
213550,418.7,1.972,0.684,0.848
213560,418.7,2.310,0.633,0.805
213570,418.7,1.794,0.684,0.895
213580,418.7,2.014,0.676,0.859
213590,418.7,2.043,0.660,0.840
213600,418.7,1.948,0.703,0.871
213610,418.7,2.261,0.613,0.836
213620,418.7,2.080,0.664,0.840
213630,418.7,2.019,0.695,0.867
213640,418.7,2.032,0.656,0.859
213650,418.7,1.969,0.668,0.852
213660,418.7,2.085,0.664,0.852
213670,418.7,1.871,0.695,0.891
213680,418.7,1.869,0.672,0.895
213690,418.7,2.127,0.660,0.840
213700,418.7,2.006,0.672,0.855
213710,418.7,1.994,0.664,0.867
213720,418.7,1.871,0.680,0.902
213730,418.7,1.974,0.660,0.859
213740,418.7,2.054,0.668,0.855
213750,418.7,1.640,0.746,0.922
213760,418.7,2.006,0.699,0.859
213770,418.7,2.173,0.652,0.840
213780,418.7,1.827,0.707,0.879
213790,418.7,1.851,0.695,0.867
213800,418.7,2.015,0.656,0.836
213810,418.7,1.850,0.695,0.883
213820,418.7,2.016,0.668,0.855
213830,418.7,1.812,0.691,0.879
213840,418.7,1.931,0.707,0.887
213850,418.7,2.097,0.641,0.832
213860,418.7,1.928,0.699,0.879
213870,418.7,1.868,0.699,0.883
213880,418.7,1.878,0.707,0.867
213890,418.7,1.907,0.684,0.863
213900,418.7,2.184,0.617,0.824
213910,418.7,2.259,0.605,0.805
213920,418.7,1.988,0.676,0.859
213930,418.7,1.939,0.711,0.879
213940,418.7,1.942,0.684,0.875
213950,418.7,2.123,0.664,0.840
213960,418.7,2.154,0.617,0.828
213970,418.7,1.967,0.680,0.863
213980,418.7,2.008,0.641,0.859
213990,418.7,1.892,0.691,0.867
214000,418.7,2.190,0.645,0.812
214010,418.7,1.909,0.684,0.875
214020,418.7,1.821,0.719,0.879
214030,418.7,1.869,0.688,0.863
214040,418.7,1.902,0.688,0.863
214050,418.7,1.958,0.688,0.855
214060,418.7,2.103,0.648,0.832
214070,418.7,2.095,0.656,0.840
214080,418.7,1.985,0.668,0.867
214090,418.7,2.002,0.672,0.863
214100,418.7,2.009,0.672,0.879
214110,418.7,1.998,0.652,0.863
214120,418.7,2.041,0.664,0.852
214130,418.7,2.124,0.645,0.840
214140,418.7,2.088,0.629,0.852
214150,418.7,1.963,0.652,0.875
214160,418.7,1.876,0.707,0.883
214170,418.7,2.002,0.656,0.859
214180,418.7,1.862,0.691,0.887
214190,418.7,1.970,0.684,0.859
214200,418.7,2.025,0.672,0.871
214210,418.7,1.989,0.645,0.879
214220,418.7,1.781,0.707,0.871
214230,418.7,1.721,0.711,0.906
214240,418.7,1.818,0.727,0.863
214250,418.7,1.970,0.648,0.863
214260,418.7,2.017,0.695,0.836
214270,418.7,1.940,0.699,0.855
214280,418.7,2.004,0.691,0.859
214290,418.7,1.986,0.684,0.859
214300,418.7,2.003,0.672,0.852
214310,418.7,1.823,0.688,0.879
214320,418.7,1.950,0.684,0.867
214330,418.7,2.011,0.680,0.852
214340,418.7,1,of,10000
214350,418.7,2.170,0.621,0.836
214360,418.7,2.072,0.641,0.844
214370,418.7,2.008,0.668,0.867
214380,418.7,1.966,0.664,0.867
214390,418.7,1.969,0.656,0.863
214400,418.7,1.988,0.648,0.871
214410,418.7,1.924,0.676,0.887
214420,418.7,1.995,0.668,0.859
214430,418.7,1.852,0.734,0.883
214440,418.7,1.973,0.637,0.863
214450,418.7,1.895,0.672,0.879
214460,418.7,1.870,0.734,0.891
214470,418.7,2.083,0.652,0.824
214480,418.7,2.265,0.609,0.816
214490,418.7,1.924,0.668,0.875
214500,418.7,1.987,0.688,0.859
214510,418.7,1.802,0.684,0.859
214520,418.7,2.042,0.664,0.852
214530,418.7,2.158,0.625,0.812
214540,418.7,1.872,0.660,0.891
214550,418.7,1.830,0.707,0.902
214560,418.7,2.056,0.691,0.836
214570,418.7,1.957,0.641,0.859
214580,418.7,1.905,0.676,0.859
214590,418.7,2.173,0.668,0.820
214600,418.7,2.121,0.684,0.816
214610,418.7,1.939,0.680,0.852
214620,418.7,1.901,0.676,0.871
214630,418.7,1.798,0.684,0.887
214640,418.7,1.872,0.672,0.895
214650,418.7,1.972,0.695,0.855
214660,418.7,2.038,0.695,0.844
214670,418.7,1.709,0.750,0.887
214680,418.7,1.978,0.695,0.875
214690,418.7,2.047,0.656,0.848
214700,418.7,1.929,0.699,0.855
214710,418.7,1.829,0.723,0.898
214720,418.7,1.974,0.672,0.867
214730,418.7,2.050,0.645,0.871
214740,418.7,2.020,0.668,0.867
214750,418.7,1.907,0.676,0.875
214760,418.7,1.699,0.703,0.887
214770,418.6,1.950,0.672,0.867
214780,418.6,1.851,0.711,0.867
214790,418.6,1.966,0.645,0.859
214800,418.6,1.807,0.699,0.883
214810,418.6,1.994,0.688,0.852
214820,418.6,2.018,0.660,0.871
214830,418.6,1.948,0.680,0.863
214840,418.6,1.989,0.691,0.859
214850,418.6,2.039,0.664,0.848
214860,418.6,1.754,0.711,0.902
214870,418.6,1.877,0.695,0.863
214880,418.6,1.942,0.699,0.863
214890,418.6,1.836,0.680,0.902
214900,418.6,1.866,0.680,0.895
214910,418.6,1.881,0.734,0.871
214920,418.6,1.901,0.668,0.879
214930,418.6,1.941,0.691,0.875
214940,418.6,2.092,0.652,0.832
214950,418.6,2.233,0.602,0.805
214960,418.6,2.075,0.625,0.875
214970,418.6,1.836,0.723,0.895
214980,418.6,1.891,0.680,0.875
214990,418.6,1.803,0.715,0.879
215000,418.6,2.238,0.621,0.824
215010,418.6,1.964,0.668,0.852
215020,418.6,2.103,0.625,0.859
215030,418.6,1.968,0.672,0.867
215040,418.6,2.052,0.652,0.836
215050,418.6,1.971,0.648,0.863
215060,418.6,2.182,0.617,0.832
215070,418.6,2.097,0.656,0.863
215080,418.6,1.957,0.676,0.879
215090,418.6,2.199,0.637,0.828
215100,418.6,1.786,0.719,0.887
215110,418.6,1.746,0.699,0.906
215120,418.6,2.158,0.645,0.840
215130,418.6,1.993,0.648,0.848
215140,418.6,1.798,0.715,0.906
215150,418.6,2.037,0.648,0.832
215160,418.6,2.012,0.688,0.871
215170,418.6,2.036,0.656,0.867
215180,418.6,1.873,0.699,0.883
215190,418.6,1.989,0.703,0.836
215200,418.6,2.112,0.676,0.852
215210,418.6,2.133,0.625,0.840
215220,418.6,2.092,0.652,0.836
215230,418.6,2.196,0.641,0.820
215240,418.6,1.908,0.684,0.867
